product_id,highlights
P438618,"['Clean + Planet Positive', 'Fragrance Free', 'Good for: Acne/Blemishes', 'Best for Dry, Combo, Normal Skin']"
P457429,"['allure 2020 Best of Beauty Award Winner', 'Liquid Formula', 'Clean at Sephora', 'Matte Finish', 'Medium Coverage', 'Salicylic Acid']"
P466443,"['Vegan', 'Volumizing', 'Long-wearing', 'Lengthening', 'Curling']"
P474085,"['Vegan', 'Cruelty-Free']"
P443328,"['Without Parabens', 'Waterproof', 'Satin Finish', 'Long-wearing', 'Liquid Formula']"
P420612,No Highlights
P479511,"['Vegan', 'Volumizing', 'Lengthening', 'Cruelty-Free']"
P460703,"['Vegan', 'Clean + Planet Positive']"
P467141,"['Without Parabens', 'Vegan', 'Satin Finish', 'Light Coverage', 'Hydrating']"
P460701,"['Best for Dry, Combo, Normal Skin', 'Good for: Dryness', 'Clean at Sephora', 'Community Favorite']"
P461523,"['Good for: Damage', 'Vegan', 'Good for: Color Care', 'Clean at Sephora', 'All Hair Types', 'Good for: Dryness']"
P454320,No Highlights
P432077,No Highlights
P460856,"['Good for: Dullness/Uneven Texture', 'Good for: Dark Circles', 'Clean at Sephora', 'Good for: Dryness', 'Best for Oily, Combo, Normal Skin']"
P469081,No Highlights
P454322,No Highlights
P471079,"['Light Coverage', 'Vegan', 'High Shine Finish', 'Shimmer Finish']"
P444610,"['Vegan', 'Loose Powder Formula', 'Pressed Powder Formula', 'Cream Formula', 'Liquid Formula']"
P482301,"['Vegan', 'Best for Dry, Combo, Normal Skin', 'Cruelty-Free']"
P469152,No Highlights
P483138,"['Vegan', 'Good for: Pores', 'Clean + Planet Positive', 'Fragrance Free', 'Salicylic Acid', 'Best for Oily, Combo, Normal Skin']"
P482303,"['Vegan', 'Cruelty-Free']"
P484071,"['Vegan', 'Stick Formula', 'Natural Finish', 'Long-wearing', 'Without Parabens']"
P467647,"['Vegan', 'Clean + Planet Positive']"
P483137,"['Clean + Planet Positive', 'Fragrance Free', 'Good for: Dark spots']"
P478524,"['Vegan', 'Cruelty-Free']"
P472060,No Highlights
P467652,"['Good for: Dryness', 'Vegan', 'Clean at Sephora']"
P454325,No Highlights
P471278,No Highlights
P455646,No Highlights
P474102,"['Good for: Dullness/Uneven Texture', 'Good for: Pores', 'Vegan', 'Fragrance Free']"
P445724,"['Vegan', 'Good for: Pores', 'Clean + Planet Positive', 'Good for: Acne/Blemishes', 'Best for Dry, Combo, Normal Skin']"
P420012,"['Cruelty-Free', 'Vegan']"
P455639,"['Vegan', 'Light Coverage', 'Stick Formula', 'Cream Formula', 'Liquid Formula']"
P501341,"['Vegan', 'Liquid Formula', 'Plumping', 'Hydrating']"
P467138,No Highlights
P455999,"['Cruelty-Free', 'Vegan']"
P439036,No Highlights
P469077,No Highlights
P437092,No Highlights
P455662,No Highlights
P503929,"['Light Coverage', 'Stick Formula', 'Matte Finish']"
P451198,No Highlights
P455660,No Highlights
P455643,No Highlights
P501346,"['Liquid Formula', 'Long-wearing', 'Matte Finish', 'Full Coverage']"
P455664,No Highlights
P444023,"['Vegan', 'Cruelty-Free', 'Sustainable Packaging']"
P479649,"['Vegan', 'Volumizing', 'Long-wearing']"
P501496,"['Vegan', 'Stick Formula', 'Satin Finish', 'Hydrating', 'Clean at Sephora', 'Long-wearing']"
P473725,"['Good for: Dullness/Uneven Texture', 'Clean + Planet Positive', 'AHA/Glycolic Acid', 'Salicylic Acid', 'Best for Oily, Combo, Normal Skin']"
P472057,No Highlights
P465809,No Highlights
P457442,"['Vegan', 'Clean at Sephora']"
P504429,"['Hyaluronic Acid', 'Liquid Formula', 'Clean + Planet Positive', 'Fragrance Free', 'Good for: Dryness']"
P501571,"['Vegan', 'Pressed Powder Formula', 'Satin Finish', 'Clean at Sephora', 'Matte Finish']"
P458724,No Highlights
P504421,"['Vegan', 'Hyaluronic Acid', 'Best for Dry Skin', 'Good for: Loss of firmness', 'Clean + Planet Positive']"
P455654,No Highlights
P474087,"['Vegan', 'Cruelty-Free']"
P469035,No Highlights
P501365,"['Sustainable Packaging', 'Pressed Powder Formula', 'Cream Formula']"
P472062,No Highlights
P479711,"['Cream Formula', 'Clean at Sephora', 'Good for: Dryness', 'Best for Dry, Combo, Normal Skin']"
P432079,No Highlights
P483136,"['Vegan', 'Good for: Loss of firmness', 'Clean + Planet Positive', 'Good for: Anti-Aging', 'Fragrance Free']"
P455657,No Highlights
P455219,"['Vegan', 'Clean + Planet Positive', 'Good for: Dryness', 'Best for Dry, Combo, Normal Skin']"
P473729,"['Best for Oily, Combo, Normal Skin', 'Good for: Acne/Blemishes', 'Good for: Dryness', 'Clean at Sephora']"
P479857,"['Pressed Powder Formula', 'Shimmer Finish', 'Vegan']"
P461514,"['Vegan', 'Clean at Sephora']"
P479459,"['Vegan', 'Sustainable Packaging', 'Cruelty-Free']"
P457432,No Highlights
P461522,"['Vegan', 'Good for: Pores', 'Clean at Sephora', 'Best for Oily, Combo, Normal Skin']"
P502459,"['Pressed Powder Formula', 'Shimmer Finish', 'Clean at Sephora', 'Matte Finish']"
P444020,No Highlights
P455655,No Highlights
P471090,"['Floral Scent', 'Fresh Scent']"
P502401,"['Pressed Powder Formula', 'Cream Formula']"
P443322,No Highlights
P473726,"['Good for: Dullness/Uneven Texture', 'Good for: Pores', 'Clean + Planet Positive', 'AHA/Glycolic Acid', 'Salicylic Acid', 'Best for Oily, Combo, Normal Skin']"
P465804,No Highlights
P471084,"['Vegan', 'Clean at Sephora', 'Good for: Dryness', 'Best for Dry, Combo, Normal Skin']"
P461520,"['Best for Dry Skin', 'Clean at Sephora', 'Good for: Dryness']"
P502419,"['Vegan', 'Loose Powder Formula', 'Pressed Powder Formula', 'Cruelty-Free']"
P500626,"['Clean + Planet Positive', 'Fragrance Free', 'Best for Dry, Combo, Normal Skin']"
P455656,No Highlights
P465803,No Highlights
P464804,No Highlights
P458732,No Highlights
P477748,"['Curling', 'Cruelty-Free']"
P454321,"['Volumizing', 'Natural Finish', 'Clean at Sephora', 'Long-wearing']"
P473331,"['Good for: Damage', 'All Hair Types', 'Good for: Frizz']"
P439672,No Highlights
P441524,No Highlights
P477742,"['Vegan', 'Cruelty-Free']"
P504431,"['Vegan', 'Good for: Dryness', 'Best for Dry, Combo, Normal Skin']"
P432076,No Highlights
P502487,"['Vegan', 'Cruelty-Free']"
P500791,"['Vegan', 'Cruelty-Free']"
P502986,"['Recyclable Packaging', 'Good for: Redness', 'Best for Oily, Combo, Normal Skin', 'Best for Dry, Combo, Normal Skin']"
P455659,No Highlights
P455212,No Highlights
P460554,"['Vegan', 'Best for Oily Skin', 'Good for: Loss of firmness', 'Clean at Sephora', 'Good for: Acne/Blemishes']"
P470542,"['Long-wearing', 'Customizable']"
P469196,No Highlights
P482302,"['Vegan', 'Cruelty-Free']"
P502967,"['Vegan', 'Recyclable Packaging', 'Cruelty-Free']"
P472066,No Highlights
P428275,No Highlights
P500897,"['Vegan', 'Clean + Planet Positive', 'All Hair Types', 'Good for: Frizz', 'Good for: Dryness', 'Increases Shine']"
P502417,"['Pressed Powder Formula', 'Shimmer Finish', 'Clean at Sephora', 'Matte Finish']"
P479497,"['Cruelty-Free', 'Vegan']"
P432078,No Highlights
P458283,No Highlights
P455663,No Highlights
P483146,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Vitamin C', 'Clean + Planet Positive', 'Good for: Dryness', 'Best for Oily, Combo, Normal Skin']"
P445725,"['Vegan', 'Good for: Pores', 'Clean + Planet Positive', 'Good for: Acne/Blemishes', 'Best for Dry, Combo, Normal Skin']"
P469086,No Highlights
P502512,"['High Shine Finish', 'Shimmer Finish', 'Hydrating', 'Long-wearing']"
P503900,"['Pressed Powder Formula', 'Metallic Finish', 'Shimmer Finish', 'Clean at Sephora', 'Matte Finish']"
P479453,"['Vegan', 'Cruelty-Free']"
P502954,No Highlights
P432421,No Highlights
P500890,"['Good for: Damage', 'Clean + Planet Positive', 'All Hair Types', 'Good for: Frizz', 'Good for: Dryness', 'Increases Shine']"
P444013,No Highlights
P465808,No Highlights
P479460,No Highlights
P460724,"['Vegan', 'Clean at Sephora']"
P455658,No Highlights
P471082,"['Vegan', 'Loose Powder Formula', 'Shimmer Finish']"
P503570,"['Vegan', 'Cruelty-Free']"
P482734,"['Good for: Damage', 'Clean + Planet Positive', 'Heat Protection', 'Increases Shine']"
P461521,"['Best for Dry Skin', 'Clean at Sephora', 'Good for: Dryness']"
P455217,"['Vegan', 'Clean + Planet Positive']"
P456957,"['Vegan', 'Clean + Planet Positive']"
P473728,No Highlights
P467651,"['Best for Oily, Combo, Normal Skin', 'Good for: Pores', 'Salicylic Acid', 'Clean + Planet Positive']"
P484068,"['Vegan', 'Long-wearing', 'Fragrance Free', 'Without Parabens']"
P500907,"['Good for: Damage', 'All Hair Types', 'Good for: Frizz']"
P500787,"['Vegan', 'Clean + Planet Positive', 'Hydrating', 'Good for: Dryness', 'Best for Dry, Combo, Normal Skin', 'Cruelty-Free']"
P473724,"['Best for Dry, Combo, Normal Skin', 'Good for: Dryness', 'Good for: Dullness/Uneven Texture', 'Clean at Sephora']"
P445726,"['Vegan', 'Good for: Loss of firmness', 'Clean + Planet Positive', 'Fragrance Free', 'Best for Dry, Combo, Normal Skin']"
P502504,"['Liquid Formula', 'Long-wearing']"
P502473,"['Stick Formula', 'Metallic Finish', 'Satin Finish', 'Matte Finish', 'Full Coverage']"
P455215,"['Vegan', 'Clean + Planet Positive']"
P480986,"['Best for Dry, Combo, Normal Skin', 'Good for: Anti-Aging', 'Good for: Loss of firmness', 'Vegan', 'Clean + Planet Positive']"
P482312,No Highlights
P458733,No Highlights
P477714,"['Good for: Loss of firmness', 'Good for: Anti-Aging']"
P479688,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Good for: Pores', 'Clean at Sephora', 'AHA/Glycolic Acid', 'Best for Oily, Combo, Normal Skin']"
P480347,"['Long-wearing', 'Without Formaldehydes']"
P465807,No Highlights
P469085,No Highlights
P502333,['Long-wearing']
P455220,"['Vegan', 'Clean + Planet Positive']"
P461195,"['Vegan', 'Clean at Sephora']"
P471085,"['Best for Normal Skin', 'Good for: Dark spots', 'Clean + Planet Positive']"
P503574,"['Vegan', 'Cruelty-Free']"
P446820,No Highlights
P483151,"['Vegan', 'Vitamin C', 'Good for: Dark Circles', 'Clean at Sephora', 'Good for: Dryness']"
P456548,"['All Hair Types', 'Good for: Frizz', 'UV Protection', 'Without Parabens', 'Vegan']"
P457441,"['Vegan', 'Clean + Planet Positive']"
P455993,No Highlights
P503907,"['High Shine Finish', 'Shimmer Finish', 'Clean at Sephora', 'Hydrating']"
P502509,"['Warm &Spicy Scent', 'Woody & Earthy Scent', 'Without Parabens', 'Without Sulfates SLS & SLES']"
P467650,"['Vegan', 'Clean + Planet Positive']"
P477798,No Highlights
P502515,"['Vegan', 'Volumizing', 'Lengthening', 'Without Parabens', 'Cruelty-Free']"
P473330,"['Good for: Damage', 'All Hair Types', 'Good for: Frizz']"
P483092,"['Best for Normal Skin', 'Good for: Pores', 'Good for: Dullness/Uneven Texture', 'AHA/Glycolic Acid', 'Vitamin C', 'Clean at Sephora']"
P457439,"['Vegan', 'Clean + Planet Positive']"
P448880,No Highlights
P500910,"['Good for: Damage', 'All Hair Types', 'Good for: Frizz']"
P471086,"['Best for Dry, Combo, Normal Skin', 'Good for: Anti-Aging', 'Clean + Planet Positive']"
P502481,"['Cream Formula', 'Shimmer Finish']"
P461200,"['Vegan', 'Clean at Sephora']"
P502386,"['Volumizing', 'Pressed Powder Formula']"
P503580,"['Vegan', 'Cruelty-Free']"
P446822,No Highlights
P500909,"['Good for: Damage', 'All Hair Types', 'Increases Shine']"
P437089,No Highlights
P479465,"['Cruelty-Free', 'Vegan']"
P502513,"['Vegan', 'Volumizing', 'Long-wearing', 'Lengthening', 'Cruelty-Free']"
P483075,"['Good for: Dullness/Uneven Texture', 'Good for: Acne/Blemishes', 'Fragrance Free', 'Vegan', 'Clean + Planet Positive']"
P479456,"['Vegan', 'Cruelty-Free']"
P461199,"['Clean at Sephora', 'Vegan']"
P474103,"['Best for Oily, Combo, Normal Skin', 'Matte Finish', 'Vegan', 'Fragrance Free']"
P469028,No Highlights
P472067,No Highlights
P500774,"['Good for: Pores', 'Clean + Planet Positive', 'Fragrance Free', 'Good for: Acne/Blemishes', 'Best for Oily, Combo, Normal Skin', 'Niacinamide']"
P460704,"['Vegan', 'Clean + Planet Positive']"
P504437,"['Good for: Dullness/Uneven Texture', 'Clean + Planet Positive', 'AHA/Glycolic Acid', 'Fragrance Free', 'Good for: Dryness', 'Best for Dry, Combo, Normal Skin']"
P504459,"['Vegan', 'Fresh Scent', 'Good for: Dryness', 'Best for Dry, Combo, Normal Skin']"
P464288,No Highlights
P460556,"['All Hair Types', 'Heat Protection', 'Hydrating', 'Vegan']"
P483090,"['Best for Dry, Combo, Normal Skin', 'Good for: Loss of firmness', 'Fragrance Free', 'Vegan', 'Clean + Planet Positive']"
P503904,"['Vegan', 'Volumizing', 'Long-wearing', 'Waterproof']"
P455994,No Highlights
P500743,"['Good for: Dullness/Uneven Texture', 'Good for: Loss of firmness', 'Clean at Sephora', 'Good for: Dryness', 'Best for Dry, Combo, Normal Skin']"
P458730,No Highlights
P482314,"['Fragrance Free', 'Best for Oily, Combo, Normal Skin']"
P500905,"['Good for: Damage', 'Clean + Planet Positive', 'All Hair Types', 'Good for: Dryness', 'Without Silicones', 'Increases Shine']"
P458728,No Highlights
P479502,"['Cruelty-Free', 'Vegan']"
P458729,No Highlights
P472068,No Highlights
P500785,"['Good for: Dullness/Uneven Texture', 'Clean + Planet Positive', 'Fragrance Free', 'Best for Dry, Combo, Normal Skin', 'Good for: Dark spots']"
P471083,"['Vegan', 'Without Sulfates SLS & SLES', 'Without Parabens', 'All Hair Types']"
P500847,"['Good for: Damage', 'Clean + Planet Positive', 'All Hair Types', 'Good for: Frizz', 'Good for: Dryness', 'Increases Shine']"
P482311,No Highlights
P504441,"['Vegan', 'Cream Formula', 'Good for: Dullness/Uneven Texture', 'Best for Dry Skin', 'Clean at Sephora', 'Best for Dry, Combo, Normal Skin']"
P477734,"['Vegan', 'Sustainable Packaging', 'Cruelty-Free']"
P444237,"['Clean at Sephora', 'Good for: Dryness', 'Best for Dry, Combo, Normal Skin']"
P482304,"['Without Phthalates', 'Without Formaldehydes', 'Without Parabens', 'Gluten Free', 'Cruelty-Free']"
P504447,"['Vegan', 'Liquid Formula', 'Clean + Planet Positive', 'Without Phthalates', 'Fragrance Free', 'Cruelty-Free']"
P502996,"['Recyclable Packaging', 'Good for: Redness', 'Best for Oily, Combo, Normal Skin', 'Best for Dry, Combo, Normal Skin']"
P479478,"['Vegan', 'Sustainable Packaging', 'Cruelty-Free']"
P482313,No Highlights
P467649,"['Clean at Sephora', 'Vegan']"
P483145,"['Good for: Dullness/Uneven Texture', 'Vitamin C', 'Clean + Planet Positive', 'Fragrance Free', 'Good for: Dryness', 'Best for Oily, Combo, Normal Skin']"
P454604,"['All Hair Types', 'Without Sulfates SLS & SLES', 'Without Parabens', 'Without Phthalates', 'Vegan']"
P500729,"['Vegan', 'Good for: Pores', 'Clean + Planet Positive', 'Fragrance Free', 'Salicylic Acid', 'Best for Oily, Combo, Normal Skin']"
P502984,"['Vegan', 'Recyclable Packaging', 'Best for Dry, Combo, Normal Skin', 'Cruelty-Free']"
P469064,"['Vegan', 'Without Phthalates', 'Without Parabens', 'Without Sulfates SLS & SLES']"
P482309,['Good for: Redness']
P504514,['Vegan']
P502989,"['Recyclable Packaging', 'Pressed Powder Formula', 'Cream Formula', 'Liquid Formula']"
P502842,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Vitamin C', 'Clean + Planet Positive', 'AHA/Glycolic Acid', 'Best for Oily, Combo, Normal Skin']"
P454605,"['All Hair Types', 'Good for: Dryness', 'Without Sulfates SLS & SLES', 'Without Parabens', 'Without Phthalates', 'Vegan']"
P500763,"['Vegan', 'Clean at Sephora', 'Good for: Dryness']"
P474090,No Highlights
P472058,No Highlights
P503000,"['Best for Normal Skin', 'Recyclable Packaging', 'Good for: Redness', 'Best for Dry, Combo, Normal Skin']"
P504424,"['Vegan', 'Clean + Planet Positive', 'Good for: Acne/Blemishes', 'Salicylic Acid', 'Best for Oily, Combo, Normal Skin']"
P504417,"['Vegan', 'Clean + Planet Positive', 'Good for: Acne/Blemishes', 'Salicylic Acid', 'Best for Oily, Combo, Normal Skin']"
P427616,No Highlights
P422052,No Highlights
P444016,No Highlights
P370325,No Highlights
P411049,No Highlights
P500484,No Highlights
P504422,No Highlights
P501159,"['Hydrating', 'Good for: Anti-Aging', 'All Hair Types', 'Best for Oily, Combo, Normal Skin']"
P503819,"['Good for: Damage', 'Good for: Frizz', 'Increases Shine']"
P504323,No Highlights
P501286,"['Layerable Scent', 'Warm &Spicy Scent']"
P479652,No Highlights
P455926,"['Vegan', 'allure 2020 Best of Beauty Award Winner', 'Good for: Dullness/Uneven Texture', 'Good for: Anti-Aging', 'Retinol', 'Black Owned at Sephora']"
P455927,"['Vegan', 'allure 2020 Best of Beauty Award Winner', 'Good for: Dullness/Uneven Texture', 'Good for: Anti-Aging', 'Retinol', 'Black Owned at Sephora']"
P455929,"['Vegan', 'Good for: Dark Circles', 'Without Sulfates SLS & SLES', 'Black Owned at Sephora', 'Cruelty-Free']"
P467973,No Highlights
P478731,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Lactic Acid', 'Good for: Pores', 'Best for Oily, Combo, Normal Skin', 'Cruelty-Free']"
P455930,"['Hyaluronic Acid', 'Good for: Loss of firmness', 'Without Mineral Oil', 'Best for Oily, Combo, Normal Skin', 'Black Owned at Sephora', 'Cruelty-Free']"
P471097,"['Vegan', 'Hyaluronic Acid', 'Good for: Loss of firmness', 'Good for: Anti-Aging', 'Fragrance Free', 'Black Owned at Sephora']"
P503920,"['Good for: Dullness/Uneven Texture', 'Lactic Acid', 'Good for: Pores', 'AHA/Glycolic Acid', 'Best for Oily, Combo, Normal Skin']"
P455931,"['Good for: Dullness/Uneven Texture', 'Good for: Pores', 'Best for Oily, Combo, Normal Skin', 'Alcohol Free', 'Niacinamide', 'Black Owned at Sephora']"
P502216,"['Good for: Loss of firmness', 'Good for: Anti-Aging', 'Good for: Acne/Blemishes', 'Good for: Dark spots', 'Black Owned at Sephora']"
P456398,"['Without Oxybenzone', 'Without Phthalates', 'SPF']"
P173726,No Highlights
P244437,"['Volumizing', 'allure 2018 Best of Beauty Award Winner', 'Lengthening', 'Curling']"
P429242,"['Without Phthalates', 'allure 2021 Best of Beauty Award Winner', 'Without Parabens', 'SPF']"
P448203,"['Good for: Anti-Aging', 'Good for: Dryness', 'Best for Dry, Combo, Normal Skin', 'Best for Oily, Combo, Normal Skin', 'Hyaluronic Acid', 'Without Silicones']"
P482739,"['Without Oxybenzone', 'Hyaluronic Acid', 'Good for: Anti-Aging', 'Good for: Dryness', 'Oil Free', 'SPF']"
P449106,"['allure 2019 Best of Beauty Award Winner', 'SPF', 'Long-wearing', 'Hydrating', 'Medium Coverage']"
P482742,"['Without Oxybenzone', 'Hyaluronic Acid', 'Good for: Anti-Aging', 'Good for: Dryness', 'SPF', 'Best for Dry, Combo, Normal Skin']"
P448202,"['Best for Dry Skin', 'Good for: Anti-Aging', 'Without Phthalates', 'Good for: Dryness', 'Without Parabens', 'Without Sulfates SLS & SLES']"
P463105,"['Retinol', 'Good for: Anti-Aging', 'Without Phthalates', 'Best for Dry, Combo, Normal Skin']"
P481164,"['Good for: Dryness', 'Hyaluronic Acid', 'Good for: Pores', 'Without Mineral Oil', 'Best for Oily, Combo, Normal Skin', 'Best for Dry, Combo, Normal Skin']"
P481161,"['Good for: Anti-Aging', 'Good for: Dryness', 'Good for: Dullness/Uneven Texture', 'Refill Available', 'Best for Dry, Combo, Normal Skin', 'Best for Oily, Combo, Normal Skin']"
P398736,No Highlights
P449107,"['Long-wearing', 'Medium Coverage', 'Natural Finish', 'Liquid Formula', 'Without Parabens', 'Without Phthalates']"
P456399,"['Without Oxybenzone', 'Without Mineral Oil', 'Without Phthalates', 'Without Parabens', 'SPF']"
P435415,"['allure 2019 Best of Beauty Award Winner', 'Long-wearing', 'Without Phthalates', 'Waterproof', 'Without Parabens', 'Without Sulfates SLS & SLES']"
P468401,"['Radiant Finish', 'Liquid Formula', 'Hydrating', 'Long-wearing', 'Medium Coverage', 'SPF']"
P504986,"['Hyaluronic Acid', 'Good for: Pores', 'Vitamin C', 'Good for: Dryness', 'SPF', 'Good for: Dark spots']"
P435416,"['Satin Finish', 'Long-wearing', 'Without Phthalates', 'Full Coverage', 'Without Parabens']"
P173619,"['allure 2020 Best of Beauty Award Winner', 'Good for: Dullness/Uneven Texture', 'Good for: Dark Circles', 'Retinol', 'Good for: Anti-Aging', 'Good for: Dryness']"
P482741,"['Without Oxybenzone', 'Hyaluronic Acid', 'Good for: Anti-Aging', 'Oil Free', 'Good for: Dryness', 'SPF']"
P481162,"['Good for: Dryness', 'Hyaluronic Acid', 'Without Mineral Oil', 'Good for: Pores', 'Best for Dry, Combo, Normal Skin', 'Best for Oily, Combo, Normal Skin']"
P435412,"['Waterproof', 'Oil Free', 'Fragrance Free', 'Without Sulfates SLS & SLES', 'Without Parabens', 'Without Phthalates']"
